strut_id,material_fraction,longest_gap_samples,flag,x_voxel,y_voxel,z_voxel
9990,0.7741935483870968,7,clear,496.9206586418458,742.0561122606152,400.0520246341371
9991,0.12903225806451613,27,disconnected_candidate,496.95282493343166,741.946702741116,360.5633798078887
9992,0.1935483870967742,25,disconnected_candidate,556.0004508112619,702.1026572010785,340.97738540272087
9993,0.16129032258064516,26,disconnected_candidate,595.4887362350576,701.9018616221148,341.01010773737335
9994,0.03225806451612903,30,disconnected_candidate,595.6896216387138,741.3900090339571,340.90086323139565
9995,0.12903225806451613,27,disconnected_candidate,556.2013362149181,741.5908046129208,340.8681408967432
9996,0.25806451612903225,23,disconnected_candidate,536.2402249535712,702.25775975031,360.7053466485188
9997,0.7741935483870968,7,clear,536.4411103572274,741.7459071621522,360.59610214254116
9998,0.12903225806451613,27,disconnected_candidate,536.4089440656417,741.8553166816514,400.0847469687896
9999,1.0,0,clear,536.2080586619854,702.3671692698092,400.19399147476724
10000,0.45161290322580644,12,uncertain_candidate,555.8839249636408,682.413288254907,360.7763300688339
10001,1.0,0,clear,595.3722103874364,682.2124926759433,360.8090524034863
10002,0.9354838709677419,2,clear,555.851758672055,682.5226977744062,400.26497489508233
10003,0.06451612903225806,29,disconnected_candidate,595.3400440958507,682.3219021954424,400.2976972297348
10004,0.0,31,missing_candidate,595.773981194749,761.1887874996278,360.590563391531
10005,0.0,31,missing_candidate,556.2856957709533,761.3895830785916,360.5578410568786
10006,0.0,31,missing_candidate,556.2535294793676,761.4989925980906,400.04648588312705
10007,0.0,31,missing_candidate,595.7418149031632,761.2981970191269,400.0792082177795
10008,0.1935483870967742,25,disconnected_candidate,556.0526440757113,722.0108451862484,400.15573038910463
10009,1.0,0,clear,556.0848103672971,721.9014356667492,360.66708556285624
10010,0.03225806451612903,30,disconnected_candidate,556.1691699233323,741.70021413242,380.3567857229916
10011,0.22580645161290322,24,disconnected_candidate,555.968284519676,702.2120667205777,380.4660302289692
10012,0.16129032258064516,26,disconnected_candidate,595.5730957910928,721.7006400877855,360.6998078975088
10013,0.12903225806451613,27,disconnected_candidate,595.657455347128,741.4994185534563,380.3895080576441
10014,1.0,0,clear,595.540929499507,721.8100496072846,400.18845272375717
10015,1.0,0,clear,575.7285103773667,702.0569641713463,360.7380689831713
10016,0.22580645161290322,24,disconnected_candidate,595.4565699434717,702.011271141614,380.49875256362174
10017,0.1935483870967742,25,disconnected_candidate,575.6963440857809,702.1663736908454,400.2267138094197
10018,0.7419354838709677,8,clear,575.8972294894372,741.6545211026877,400.11746930344214
10019,0.12903225806451613,27,disconnected_candidate,575.929395781023,741.5451115831886,360.6288244771937
10020,0.22580645161290322,24,disconnected_candidate,634.9770216588533,701.701066043151,341.0428300720257
10021,0.1935483870967742,25,disconnected_candidate,674.465307082649,701.5002704641872,341.0755524066782
10022,0.03225806451612903,30,disconnected_candidate,674.6661924863052,740.9884178760294,340.9663079007006
10023,0.12903225806451613,27,disconnected_candidate,635.1779070625096,741.1892134549933,340.93358556604807
10024,0.22580645161290322,24,disconnected_candidate,615.2167958011626,701.8561685923825,360.77079131782375
10025,0.7419354838709677,8,clear,615.4176812048188,741.3443160042248,360.66154681184605
10026,0.12903225806451613,27,disconnected_candidate,615.385514913233,741.4537255237237,400.1501916380946
10027,0.12903225806451613,27,disconnected_candidate,615.1846295095768,701.9655781118815,400.25943614407225
10028,0.12903225806451613,27,disconnected_candidate,634.8604958112322,682.0116970969794,360.8417747381387
10029,1.0,0,clear,674.3487812350279,681.8109015180157,360.8744970727912
10030,0.16129032258064516,26,disconnected_candidate,634.8283295196464,682.1211066164785,400.3304195643873
10031,0.12903225806451613,27,disconnected_candidate,674.3166149434421,681.9203110375148,400.3631418990397
10032,0.0,31,missing_candidate,674.7505520423405,760.7871963417001,360.6560080608359
10033,0.0,31,missing_candidate,635.2622666185448,760.987991920664,360.62328572618344
10034,0.0,31,missing_candidate,635.230100326959,761.097401440163,400.111930552432
10035,0.0,31,missing_candidate,674.7183857507547,760.8966058611993,400.14465288708436
10036,0.16129032258064516,26,disconnected_candidate,635.0292149233027,721.6092540283207,400.2211750584097
10037,1.0,0,clear,635.0613812148886,721.4998445088216,360.73253023216114
10038,0.03225806451612903,30,disconnected_candidate,635.1457407709238,741.2986229744924,380.42223039229657
10039,0.1935483870967742,25,disconnected_candidate,634.9448553672675,701.8104755626501,380.53147489827415
10040,0.12903225806451613,27,disconnected_candidate,674.5496666386844,721.2990489298579,360.7652525668136
10041,0.12903225806451613,27,disconnected_candidate,674.6340261947196,741.0978273955286,380.45495272694893
10042,1.0,0,clear,674.5175003470985,721.408458449357,400.25389739306206
10043,0.6774193548387096,5,clear,654.7050812249582,701.6553730134186,360.80351365247617
10044,0.22580645161290322,24,disconnected_candidate,674.4331407910632,701.6096799836864,380.56419723292663
10045,0.25806451612903225,23,disconnected_candidate,654.6729149333723,701.7647825329177,400.2921584787247
10046,0.5483870967741935,9,uncertain_candidate,654.8738003370287,741.25292994476,400.18291397274703
10047,0.12903225806451613,27,disconnected_candidate,654.9059666286146,741.1435204252609,360.6942691464985
10048,0.1935483870967742,25,disconnected_candidate,713.9535925064446,701.2994748852234,341.1082747413307
10049,0.12903225806451613,27,disconnected_candidate,753.4418779302403,701.0986793062596,341.14099707598325
10050,0.0,31,missing_candidate,753.6427633338965,740.5868267181019,341.03175257000555
10051,0.12903225806451613,27,disconnected_candidate,714.1544779101008,740.7876222970656,340.9990302353531
10052,0.22580645161290322,24,disconnected_candidate,694.193366648754,701.4545774344549,360.83623598712865
10053,0.12903225806451613,16,disconnected_candidate,694.3942520524103,740.9427248462971,360.726991481151
10054,0.12903225806451613,27,disconnected_candidate,694.3620857608245,741.0521343657963,400.21563630739945
10055,0.4838709677419355,15,uncertain_candidate,694.1612003571682,701.5639869539541,400.32488081337715
10056,0.0,31,missing_candidate,773.1699374963453,701.0529862765273,360.90168065643365
10057,0.0,31,missing_candidate,773.3708229000015,740.5411336883697,360.792436150456
10058,0.0,31,missing_candidate,773.1377712047595,701.1623957960264,400.3903254826821
10059,0.0,31,missing_candidate,773.3386566084158,740.6505432078686,400.28108097670446
10060,0.12903225806451613,27,disconnected_candidate,713.8370666588236,681.6101059390519,360.9072194074437
10061,1.0,0,clear,753.3253520826192,681.409310360088,360.9399417420962
10062,0.967741935483871,1,clear,713.8049003672378,681.7195154585511,400.3958642336922
10063,0.06451612903225806,29,disconnected_candidate,753.2931857910335,681.5187198795873,400.4285865683447
10064,0.0,31,missing_candidate,753.7271228899317,760.3856051837727,360.721452730141
10065,0.0,31,missing_candidate,714.238837466136,760.5864007627364,360.68873039548845
10066,0.0,31,missing_candidate,714.2066711745503,760.6958102822355,400.1773752217369
10067,0.0,31,missing_candidate,753.694956598346,760.4950147032716,400.2100975563894
10068,0.12903225806451613,27,disconnected_candidate,714.0057857708941,721.2076628703933,400.28661972771454
10069,1.0,0,clear,714.0379520624799,721.0982533508941,360.7979749014661
10070,0.03225806451612903,30,disconnected_candidate,714.1223116185151,740.8970318165648,380.48767506160146
10071,0.16129032258064516,26,disconnected_candidate,713.9214262148589,701.4088844047226,380.5969195675791
10072,0.06451612903225806,29,disconnected_candidate,753.5262374862755,720.8974577719302,360.83069723611857
10073,0.0967741935483871,28,disconnected_candidate,753.6105970423107,740.696236237601,380.520397396254
10074,1.0,0,clear,753.4940711946897,721.0068672914294,400.319342062367
10075,0.22580645161290322,24,disconnected_candidate,733.6816520725495,701.2537818554911,360.8689583217812
10076,0.1935483870967742,25,disconnected_candidate,753.4097116386545,701.2080888257588,380.6296419022316
10077,0.22580645161290322,24,disconnected_candidate,733.6494857809637,701.3631913749903,400.35760314802957
10078,0.06451612903225806,29,disconnected_candidate,733.8503711846199,740.8513387868325,400.2483586420519
10079,0.0967741935483871,28,disconnected_candidate,733.8825374762057,740.7419292673333,360.75971381580354
10080,1.0,0,clear,78.86252668404204,72.92066459816614,421.3099191350303
10081,1.0,0,clear,118.3508121078378,72.71986901920235,421.34264146968286
10082,1.0,0,clear,118.55169751149403,112.20801643104463,421.2333969637052
10083,1.0,0,clear,79.06341208769827,112.40881201000843,421.20067462905274
10084,1.0,0,clear,59.10230082635129,73.0757671473976,441.03788038082837
10085,1.0,0,clear,59.30318623000752,112.56391455923988,440.9286358748507
10086,1.0,0,clear,59.271019938421716,112.67332407873896,480.41728070109923
10087,1.0,0,clear,59.07013453476548,73.18517666689671,480.5265252070769
10088,0.9354838709677419,2,clear,78.74600083642099,53.23129565199455,441.10886380114346
10089,0.9032258064516129,3,clear,118.23428626021675,53.030500073030765,441.14158613579593
10090,1.0,0,clear,78.71383454483518,53.34070517149367,480.5975086273919
10091,1.0,0,clear,118.20211996863095,53.139909592529875,480.63023096204444
10092,1.0,0,clear,78.91471994849144,92.82885258333594,480.4882641214143
10093,1.0,0,clear,78.94688624007728,92.71944306383685,440.99961929516576
10094,1.0,0,clear,79.03124579611247,112.51822152950751,460.68931945530124
10095,1.0,0,clear,78.83036039245624,73.03007411766527,460.7985639612789
10096,0.9354838709677419,2,clear,118.435171663873,92.51864748487304,441.0323416298183
10097,1.0,0,clear,118.51953121990819,112.31742595054371,460.7220417899538
10098,1.0,0,clear,118.40300537228717,92.62805700437212,480.5209864560668
10099,1.0,0,clear,98.59058625014698,72.8749715684338,441.07060271548085
10100,1.0,0,clear,118.31864581625196,72.82927853870144,460.83128629593136
10101,1.0,0,clear,98.55841995856115,72.9843810879329,480.5592475417294
10102,1.0,0,clear,98.75930536221738,112.47252849977515,480.45000303575176
10103,1.0,0,clear,98.79147165380321,112.36311898027606,440.96135820950326
10104,1.0,0,clear,157.8390975316335,72.51907344023857,421.37536380433534
10105,1.0,0,clear,197.32738295542924,72.31827786127478,421.4080861389878
10106,1.0,0,clear,197.52826835908547,111.80642527311707,421.29884163301017
10107,1.0,0,clear,158.03998293528974,112.00722085208085,421.2661192983577
10108,1.0,0,clear,138.07887167394279,72.67417598947,441.1033250501334
10109,1.0,0,clear,138.27975707759902,112.16232340131228,440.99408054415574
10110,1.0,0,clear,138.24759078601318,112.27173292081136,480.48272537040424
10111,1.0,0,clear,138.04670538235698,72.78358550896911,480.5919698763819
10112,0.8709677419354839,4,clear,157.72257168401248,52.82970449406697,441.1743084704484
10113,1.0,0,clear,197.21085710780818,52.62890891510318,441.2070308051009
10114,1.0,0,clear,157.69040539242667,52.93911401356609,480.66295329669686
10115,1.0,0,clear,197.17869081622237,52.738318434602306,480.69567563134933
10116,1.0,0,clear,157.8912907960829,92.42726142540835,480.55370879071927
10117,1.0,0,clear,157.92345708766874,92.31785190590925,441.06506396447077
10118,1.0,0,clear,158.0078166437039,112.1166303715799,460.75476412460614
10119,1.0,0,clear,157.80693124004767,72.62848295973765,460.86400863058384
10120,0.8387096774193549,5,clear,197.4117425114644,92.11705632694546,441.0977862991232
10121,1.0,0,clear,197.4961020674996,111.91583479261612,460.7874864592586
10122,1.0,0,clear,197.3795762198786,92.22646584644455,480.58643112537175
10123,1.0,0,clear,177.56715709773846,72.47338041050622,441.1360473847858
10124,1.0,0,clear,197.29521666384338,72.42768738077388,460.8967309652362
10125,1.0,0,clear,177.53499080615262,72.58278993000533,480.6246922110343
10126,1.0,0,clear,177.73587620980885,112.07093734184758,480.51544770505666
10127,1.0,0,clear,177.7680425013947,111.96152782234847,441.0268028788081
10128,1.0,0,clear,236.81566837922495,72.11748228231099,421.44080847364023
10129,1.0,0,clear,276.30395380302065,71.91668670334721,421.4735308082927
10130,1.0,0,clear,276.50483920667693,111.40483411518949,421.364286302315
10131,1.0,0,clear,237.01655378288118,111.60562969415328,421.33156396766265
10132,1.0,0,clear,217.05544252153416,72.27258483154242,441.1687697194383
10133,1.0,0,clear,217.2563279251904,111.7607322433847,441.05952521346063
10134,1.0,0,clear,217.22416163360458,111.87014176288378,480.54817003970913
10135,1.0,0,clear,217.02327622994835,72.38199435104153,480.6574145456867
10136,1.0,0,clear,236.69914253160388,52.4281133361394,441.23975313975336
10137,1.0,0,clear,276.1874279553996,52.22731775717561,441.27247547440584
10138,1.0,0,clear,236.66697624001807,52.537522855638514,480.7283979660018
10139,1.0,0,clear,276.1552616638138,52.33672727667472,480.7611203006543
10140,1.0,0,clear,236.86786164367433,92.02567026748076,480.61915346002417
10141,1.0,0,clear,236.90002793526014,91.91626074798168,441.13050863377566
10142,1.0,0,clear,236.9843874912953,111.71503921365232,460.8202087939111
10143,1.0,0,clear,236.78350208763908,72.22689180181008,460.92945329988873
10144,1.0,0,clear,276.38831335905587,91.71546516901792,441.16323096842814
10145,1.0,0,clear,276.47267291509104,111.51424363468857,460.85293112856357
10146,1.0,0,clear,276.35614706747003,91.82487468851701,480.6518757946767
10147,1.0,0,clear,256.54372794532986,72.07178925257865,441.20149205409075
10148,1.0,0,clear,276.2717875114348,72.02609622284632,460.96217563454127
10149,1.0,0,clear,256.511561653744,72.18119877207775,480.69013688033925
10150,1.0,0,clear,256.71244705740025,111.66934618392,480.5808923743616
10151,1.0,0,clear,256.7446133489861,111.5599366644209,441.09224754811305
10152,1.0,0,clear,315.7922392268164,71.7158911243834,421.5062531429452
10153,1.0,0,clear,355.28052465061205,71.51509554541963,421.53897547759766
10154,1.0,0,clear,355.4814100542683,111.0032429572619,421.42973097162
10155,1.0,0,clear,315.9931246304726,111.2040385362257,421.3970086369675
10156,1.0,0,clear,296.0320133691256,71.87099367361486,441.2342143887432
10157,1.0,0,clear,296.2328987727818,111.35914108545715,441.1249698827655
10158,1.0,0,clear,296.20073248119604,111.46855060495622,480.6136147090141
10159,1.0,0,clear,295.9998470775398,71.98040319311399,480.72285921499173
10160,1.0,0,clear,315.6757133791953,52.02652217821182,441.3051978090583
10161,1.0,0,clear,355.163998802991,51.82572659924803,441.3379201437108
10162,1.0,0,clear,315.6435470876095,52.13593169771094,480.79384263530676
10163,1.0,0,clear,355.13183251140515,51.93513611874715,480.82656496995924
10164,1.0,0,clear,315.8444324912657,91.62407910955322,480.6845981293292
10165,1.0,0,clear,315.8765987828516,91.51466959005413,441.1959533030806
10166,1.0,0,clear,315.96095833888677,111.31344805572478,460.88565346321604
10167,1.0,0,clear,315.76007293523054,71.82530064388254,460.99489796919374
10168,1.0,0,clear,355.3648842066473,91.31387401109033,441.2286756377331
10169,1.0,0,clear,355.44924376268244,111.11265247676099,460.9183757978685
10170,1.0,0,clear,355.3327179150614,91.42328353058943,480.7173204639816
10171,1.0,0,clear,335.52029879292127,71.67019809465108,441.2669367233957
10172,1.0,0,clear,355.2483583590262,71.62450506491874,461.02762030384616
10173,1.0,0,clear,335.4881325013355,71.77960761415017,480.7555815496442
10174,1.0,0,clear,335.6890179049917,111.26775502599241,480.64633704366656
10175,1.0,0,clear,335.7211841965775,111.15834550649332,441.157692217418
10176,1.0,0,clear,394.7688100744077,71.31429996645583,421.57169781225014
10177,0.967741935483871,1,clear,434.2570954982034,71.11350438749204,421.6044201469026
10178,1.0,0,clear,434.4579809018597,110.60165179933432,421.4951756409249
10179,1.0,0,clear,394.96969547806395,110.80244737829813,421.46245330627255
10180,1.0,0,clear,375.00858421671694,71.46940251568729,441.2996590580482
10181,1.0,0,clear,375.20946962037317,110.95754992752957,441.1904145520705
10182,1.0,0,clear,375.1773033287874,111.06695944702865,480.67905937831904
10183,1.0,0,clear,374.97641792513116,71.5788120351864,480.7883038842966
10184,1.0,0,clear,394.6522842267867,51.624931020284244,441.3706424783632
10185,0.9032258064516129,3,clear,434.1405696505824,51.42413544132046,441.4033648130156
10186,1.0,0,clear,394.6201179352009,51.73434053978336,480.8592873046117
10187,1.0,0,clear,434.1084033589966,51.53354496081957,480.8920096392642
10188,1.0,0,clear,394.8210033388571,91.22248795162564,480.750042798634
10189,1.0,0,clear,394.85316963044295,91.11307843212654,441.26139797238557
10190,1.0,0,clear,394.9375291864782,110.9118568977972,460.951098132521
10191,1.0,0,clear,394.73664378282194,71.42370948595496,461.0603426384986
10192,1.0,0,clear,434.3414550542386,90.91228285316276,441.29412030703804
10193,1.0,0,clear,434.42581461027385,110.7110613188334,460.9838204671735
10194,0.8709677419354839,4,clear,434.30928876265284,91.02169237266185,480.7827651332865
10195,0.9032258064516129,2,clear,414.49686964051267,71.2686069367235,441.33238139270065
10196,1.0,0,clear,434.2249292066176,71.22291390699117,461.09306497315106
10197,1.0,0,clear,414.46470334892683,71.3780164562226,480.8210262189491
10198,1.0,0,clear,414.66558875258306,110.86616386806483,480.71178171297146
10199,1.0,0,clear,414.6977550441689,110.75675434856575,441.22313688672295
10200,1.0,0,clear,473.7453809219992,70.91270880852827,421.63714248155503
10201,1.0,0,clear,513.233666345795,70.71191322956447,421.66986481620756
10202,1.0,0,clear,513.4345517494512,110.20006064140674,421.56062031022987
10203,1.0,0,clear,473.9462663256554,110.40085622037054,421.5278979755774
10204,0.6774193548387096,9,clear,453.9851550643084,71.06781135775972,441.3651037273531
10205,1.0,0,clear,454.18604046796463,110.555958769602,441.25585922137543
10206,1.0,0,clear,454.15387417637885,110.66536828910108,480.74450404762393
10207,1.0,0,clear,453.9529887727226,71.17722087725883,480.8537485536016
10208,0.8709677419354839,4,clear,473.6288550743782,51.22333986235667,441.4360871476681
10209,1.0,0,clear,513.117140498174,51.022544283392875,441.46880948232064
10210,1.0,0,clear,473.59668878279234,51.33274938185578,480.92473197391666
10211,0.9354838709677419,2,clear,513.0849742065881,51.13195380289199,480.95745430856914
10212,1.0,0,clear,473.79757418644857,90.82089679369807,480.81548746793896
10213,1.0,0,clear,473.8297404780344,90.71148727419897,441.32684264169046
10214,1.0,0,clear,473.91410003406963,110.51026573986962,461.01654280182595
10215,1.0,0,clear,473.7132146304134,71.02211832802737,461.12578730780353
10216,1.0,0,clear,513.3180259018301,90.51069169523518,441.359564976343
10217,1.0,0,clear,513.4023854578653,110.30947016090585,461.0492651364784
10218,1.0,0,clear,513.2858596102442,90.62010121473426,480.8482098025915
10219,0.9354838709677419,1,clear,493.47344048810413,70.86701577879592,441.3978260620055
10220,1.0,0,clear,513.2015000542091,70.8213227490636,461.15850964245607
10221,1.0,0,clear,493.4412741965183,70.97642529829501,480.88647088825405
10222,1.0,0,clear,493.6421596001745,110.46457271013726,480.77722638227647
10223,1.0,0,clear,493.67432589176036,110.35516319063817,441.2885815560279
10224,1.0,0,clear,552.7219517695906,70.51111765060068,421.70258715086004
10225,1.0,0,clear,592.2102371933863,70.3103220716369,421.7353094855125
10226,1.0,0,clear,592.4111225970425,109.79846948347918,421.6260649795348
10227,1.0,0,clear,552.9228371732469,109.99926506244296,421.59334264488234
10228,0.9354838709677419,2,clear,532.9617259118999,70.66622019983214,441.4305483966581
10229,0.9354838709677419,1,clear,533.1626113155561,110.15436761167442,441.3213038906804
10230,0.9354838709677419,1,clear,533.1304450239702,110.2637771311735,480.80994871692894
10231,0.8709677419354839,3,clear,532.929559620314,70.77562971933125,480.91919322290653
10232,0.9032258064516129,1,clear,552.6054259219696,50.82174870442908,441.50153181697317
10233,1.0,0,clear,592.0937113457653,50.6209531254653,441.53425415162565
10234,0.6451612903225806,8,clear,552.5732596303837,50.9311582239282,480.9901766432216
10235,0.967741935483871,1,clear,592.0615450541795,50.730362644964416,481.0228989778741
10236,1.0,0,clear,552.77414503404,90.41930563577048,480.88093213724403
10237,1.0,0,clear,552.8063113256258,90.3098961162714,441.39228731099547
10238,1.0,0,clear,552.890670881661,110.10867458194204,461.0819874711309
10239,1.0,0,clear,552.6897854780048,70.62052717009979,461.1912319771086
10240,0.5806451612903226,5,uncertain_candidate,592.2945967494215,90.10910053730757,441.4250096456479
10241,0.8709677419354839,3,clear,592.3789563054568,109.90787900297823,461.1147098057834
10242,1.0,0,clear,592.2624304578358,90.21851005680666,480.9136544718964
10243,0.7419354838709677,5,clear,572.4500113356955,70.46542462086835,441.46327073131056
10244,1.0,0,clear,592.1780709018005,70.41973159113599,461.22395431176096
10245,0.9354838709677419,2,clear,572.4178450441098,70.57483414036744,480.95191555755906
10246,0.3225806451612903,17,uncertain_candidate,572.618730447766,110.06298155220969,480.8426710515814
10247,0.3548387096774194,17,uncertain_candidate,572.6508967393518,109.9535720327106,441.35402622533286
10248,1.0,0,clear,631.698522617182,70.1095264926731,421.76803182016505
10249,0.7419354838709677,7,clear,671.1868080409777,69.90873091370932,421.80075415481747
10250,1.0,0,clear,671.3876934446339,109.3968783255516,421.6915096488398
10251,0.7741935483870968,4,clear,631.8994080208382,109.59767390451539,421.6587873141874
10252,0.3225806451612903,12,uncertain_candidate,611.9382967594913,70.26462904190453,441.495993065963
10253,0.25806451612903225,23,disconnected_candidate,612.1391821631476,109.7527764537468,441.38674855998534
10254,0.3225806451612903,21,uncertain_candidate,612.1070158715618,109.86218597324589,480.8753933862338
10255,0.25806451612903225,23,disconnected_candidate,611.9061304679055,70.37403856140364,480.9846378922114
10256,0.0967741935483871,28,disconnected_candidate,631.581996769561,50.420157546501514,441.566976486278
10257,0.6129032258064516,12,clear,671.0702821933567,50.21936196753772,441.5996988209305
10258,0.8064516129032258,6,clear,631.5498304779752,50.529567066000624,481.05562131252645
10259,0.0967741935483871,24,disconnected_candidate,671.0381159017708,50.32877148703683,481.08834364717893
10260,0.22580645161290322,24,disconnected_candidate,631.7507158816314,90.01771447784287,480.94637680654887
10261,1.0,0,clear,631.7828821732172,89.90830495834379,441.4577319803004
10262,0.8064516129032258,3,clear,631.8672417292526,109.70708342401443,461.1474321404358
10263,0.7741935483870968,4,clear,631.6663563255962,70.2189360121722,461.25667664641344
10264,0.22580645161290322,23,disconnected_candidate,671.2711675970129,89.70750937938,441.4904543149529
10265,0.22580645161290322,24,disconnected_candidate,671.3555271530482,109.50628784505065,461.18015447508833
10266,0.9354838709677419,2,clear,671.2390013054271,89.8169188988791,480.97909914120135
10267,0.3548387096774194,17,uncertain_candidate,651.4265821832869,70.06383346294076,441.5287154006155
10268,1.0,0,clear,671.1546417493919,70.0181404332084,461.2893989810659
10269,0.3225806451612903,21,uncertain_candidate,651.3944158917011,70.17324298243986,481.0173602268639
10270,0.25806451612903225,23,disconnected_candidate,651.5953012953574,109.66139039428211,480.90811572088626
10271,0.2903225806451613,22,uncertain_candidate,651.6274675869432,109.55198087478301,441.41947089463787
10272,1.0,0,clear,710.6750934647733,69.70793533474553,421.8334764894699
10273,0.16129032258064516,25,disconnected_candidate,750.163378888569,69.50713975578174,421.86619882412236
10274,0.8387096774193549,3,clear,750.3642642922252,108.99528716762401,421.7569543181447
10275,0.25806451612903225,23,disconnected_candidate,710.8759788684296,109.19608274658782,421.72423198349225
10276,0.25806451612903225,23,disconnected_candidate,690.9148676070827,69.86303788397696,441.56143773526793
10277,0.1935483870967742,25,disconnected_candidate,691.1157530107389,109.35118529581923,441.4521932292903
10278,0.25806451612903225,23,disconnected_candidate,691.083586719153,109.46059481531832,480.9408380555388
10279,0.22580645161290322,24,disconnected_candidate,690.8827013154968,69.97244740347607,481.05008256151643
10280,0.0,31,missing_candidate,769.891438454674,69.4614467260494,441.6268824045729
10281,0.0,31,missing_candidate,770.0923238583302,108.94959413789168,441.51763789859524
10282,0.0,31,missing_candidate,769.8592721630882,69.57085624554851,481.1155272308214
10283,0.0,31,missing_candidate,770.0601575667445,109.05900365739078,481.00628272484374
10284,0.0967741935483871,28,disconnected_candidate,710.5585676171523,50.01856638857393,441.63242115558296
10285,0.6774193548387096,4,clear,750.046853040948,49.81777080961014,441.66514349023544
10286,0.6774193548387096,6,clear,710.5264013255664,50.12797590807305,481.12106598183146
10287,0.06451612903225806,28,disconnected_candidate,750.0146867493622,49.92718032910926,481.153788316484
10288,0.12903225806451613,27,disconnected_candidate,710.7272867292228,89.6161233199153,481.0118214758538
10289,0.8387096774193549,3,clear,710.7594530208086,89.50671380041621,441.5231766496053
10290,0.3870967741935484,17,uncertain_candidate,710.8438125768439,109.30549226608686,461.2128768097408
10291,0.22580645161290322,24,disconnected_candidate,710.6429271731876,69.81734485424462,461.3221213157184
10292,0.0967741935483871,28,disconnected_candidate,750.2477384446042,89.30591822145246,441.5558989842578
10293,0.03225806451612903,30,disconnected_candidate,750.3320980006396,109.1046966871231,461.2455991443933
10294,0.3870967741935484,15,uncertain_candidate,750.2155721530185,89.41532774095154,481.0445438105063
10295,0.2903225806451613,22,uncertain_candidate,730.4031530308782,69.6622423050132,441.59416006992035
10296,0.6774193548387096,5,clear,750.1312125969832,69.61654927528085,461.35484365037087
10297,0.3225806451612903,21,uncertain_candidate,730.3709867392924,69.77165182451228,481.0828048961689
10298,0.0967741935483871,28,disconnected_candidate,730.5718721429488,109.25979923635452,480.97356039019127
10299,0.22580645161290322,24,disconnected_candidate,730.6040384345346,109.15038971685544,441.48491556394276
10300,1.0,0,clear,79.2642974913545,151.89695942185068,421.09143012307504
10301,1.0,0,clear,118.75258291515026,151.69616384288688,421.1241524577275
10302,1.0,0,clear,118.9534683188065,191.18431125472915,421.01490795174993
10303,1.0,0,clear,79.46518289501073,191.38510683369296,420.98218561709746
10304,1.0,0,clear,59.50407163366374,152.0520619710821,440.8193913688731
10305,1.0,0,clear,59.70495703731997,191.5402093829244,440.71014686289544
10306,1.0,0,clear,59.67279074573417,191.64961890242347,480.19879168914395
10307,1.0,0,clear,59.47190534207794,152.1614714905812,480.3080361951216
10308,1.0,0,clear,79.14777164373345,132.20759047567907,440.8903747891882
10309,1.0,0,clear,118.63605706752921,132.0067948967153,440.92309712384065
10310,1.0,0,clear,79.11560535214764,132.31699999517815,480.3790196154367
10311,1.0,0,clear,118.6038907759434,132.11620441621437,480.4117419500892
10312,1.0,0,clear,79.3164907558039,171.80514740702046,480.26977510945903
10313,1.0,0,clear,79.34865704738974,171.69573788752132,440.7811302832105
10314,1.0,0,clear,79.43301660342493,191.49451635319207,460.4708304433459
10315,1.0,0,clear,79.23213119976869,152.00636894134976,460.5800749493236
10316,1.0,0,clear,118.83694247118547,171.49494230855754,440.81385261786295
10317,1.0,0,clear,118.92130202722066,191.29372077422826,460.5035527779984
10318,1.0,0,clear,118.80477617959963,171.60435182805665,480.3024974441115
10319,1.0,0,clear,98.99235705745944,151.8512663921183,440.85211370352556
10320,1.0,0,clear,118.72041662356442,151.80557336238596,460.6127972839761
10321,1.0,0,clear,98.9601907658736,151.96067591161741,480.3407585297741
10322,1.0,0,clear,99.16107616952985,191.44882332345972,480.2315140237964
10323,1.0,0,clear,99.19324246111569,191.3394138039606,440.7428691975479
10324,1.0,0,clear,158.24086833894597,151.4953682639231,421.15687479238005
10325,1.0,0,clear,197.7291537627417,151.29457268495932,421.1895971270326
10326,1.0,0,clear,197.93003916639793,190.7827200968016,421.0803526210549
10327,1.0,0,clear,158.44175374260223,190.98351567576537,421.0476302864024
10328,1.0,0,clear,138.48064248125525,151.65047081315453,440.88483603817804
10329,1.0,0,clear,138.68152788491147,191.1386182249968,440.77559153220045
10330,1.0,0,clear,138.64936159332564,191.24802774449591,480.2642363584489
10331,1.0,0,clear,138.4484761896694,151.7598803326536,480.3734808644266
10332,1.0,0,clear,158.12434249132494,131.8059993177515,440.95581945849307
10333,1.0,0,clear,197.61262791512064,131.60520373878774,440.9885417931456
10334,1.0,0,clear,158.09217619973913,131.9154088372506,480.44446428474157
10335,1.0,0,clear,197.5804616235348,131.7146132582868,480.47718661939405
10336,1.0,0,clear,158.29306160339536,171.40355624909284,480.335219778764
10337,1.0,0,clear,158.3252278949812,171.29414672959376,440.8465749525155
10338,1.0,0,clear,158.40958745101636,191.09292519526446,460.53627511265086
10339,1.0,0,clear,158.20870204736013,151.60477778342215,460.6455196186285
10340,0.6129032258064516,12,clear,197.81351331877687,171.09335115062999,440.8792972871679
10341,1.0,0,clear,197.89787287481207,190.89212961630068,460.56899744730333
10342,1.0,0,clear,197.78134702719103,171.20276067012907,480.36794211341646
10343,1.0,0,clear,177.96892790505092,151.44967523419075,440.9175583728305
